Time,ID,Lat,Lon,Alt,#WiFi networks,SSID1,MAC1,Frequancy1,Signal1,SSID2,MAC2,Frequancy2,Signal2,SSID3,MAC3,Frequancy3,Signal3,SSID4,MAC4,Frequancy4,Signal4,SSID5,MAC5,Frequancy5,Signal5,SSID6,MAC6,Frequancy6,Signal6,SSID7,MAC7,Frequancy7,Signal7,SSID8,MAC8,Frequancy8,Signal8,SSID9,MAC9,Frequancy9,Signal9,SSID10,MAC10,Frequancy10,Signal10
2017-11-09 14:56:32,SM-G900F,32.10305764,35.2093366,693,4,Ariel_University,1c:b9:c4:16:d2:88,11,-89,Ariel_University,ec:8c:a2:08:78:c8,6,-50,Ariel_University,ec:8c:a2:08:94:18,1,-71,Ariel_University,1c:b9:c4:12:90:b8,11,-71,
2017-11-09 15:04:09,SM-G900F,32.10319054,35.20931324,700,1,Ariel_University,1c:b9:c4:16:28:e8,1,-73,
2017-11-09 15:04:37,SM-G900F,32.10318992,35.20931231,700,1,Ariel_University,1c:b9:c4:16:f4:78,1,-88,
2017-11-09 15:06:01,SM-G900F,32.10318786,35.20931189,700,3,Ariel_University,ec:8c:a2:08:78:c8,6,-44,Ariel_University,ec:8c:a2:08:94:18,1,-63,Ariel_University,1c:b9:c4:16:f4:78,1,-82,
2017-11-09 15:06:22,SM-G900F,32.10318734,35.20931222,700,2,Si_2.4G,c4:12:f5:85:12:7d,5,-91,Ariel_University,1c:b9:c4:16:f4:28,11,-85,
2017-11-09 15:13:29,SM-G900F,32.10318008,35.20931804,700,6,Ariel_University,1c:b9:c4:16:13:08,11,-89,,1c:b9:c4:92:7c:c7,36,-57,Ariel_University,1c:b9:c4:12:7c:cc,36,-58,Ariel_University,1c:b9:c4:12:7c:c8,11,-70,Ariel_University,ec:8c:a2:08:94:1c,40,-81,Ariel_University,8c:0c:90:2d:75:e8,1,-89,
2017-11-09 15:15:43,SM-G900F,32.10318002,35.20931797,700,2,,40:a5:ef:8a:9f:31,149,-91,Ariel_University,1c:b9:c4:12:7c:c8,11,-61,
2017-11-09 15:15:49,SM-G900F,32.10321715,35.20899443,708,9,Ariel_University,ec:8c:a2:08:78:cc,40,-90,Ariel_University,ec:8c:a2:08:94:1c,40,-73,Ariel_University,1c:b9:c4:16:d2:88,11,-76,Ariel_University,1c:b9:c4:16:d2:8c,44,-80,Ariel_University,1c:b9:c4:16:13:08,11,-80,,8c:0c:90:6e:16:88,8,-86,Ariel_University,8c:0c:90:2e:16:88,8,-86,DIRECT-32-HP DeskJet 3630 series,fc:3f:db:9c:43:33,6,-87,Ariel_University,1c:b9:c4:16:28:ec,36,-87,
2017-11-09 15:15:56,SM-G900F,32.10328355,35.20888035,701,10,Ariel_University,ec:8c:a2:08:94:1c,40,-67,,ec:8c:a2:88:94:17,40,-69,Ariel_University,1c:b9:c4:16:13:08,11,-75,Ariel_University,8c:0c:90:2e:16:88,8,-76,,8c:0c:90:6e:16:88,8,-77,Si_2.4G,c4:12:f5:85:12:7d,5,-79,,8c:0c:90:ae:16:83,8,-80,Ariel_University,1c:b9:c4:16:28:ec,36,-81,,1c:b9:c4:96:28:e7,36,-81,Si_5G,c4:12:f5:85:12:7c,60,-83,
2017-11-09 15:16:02,SM-G900F,32.10333639,35.20877802,697,5,Ariel_University,1c:b9:c4:16:28:f8,6,-92,TamiRacheli,78:11:dc:1a:cf:d0,8,-85,Ariel_University,ec:8c:a2:08:78:38,1,-86,5WWG,40:a5:ef:8a:9f:2a,149,-87,__ery,14:ae:db:58:0d:6d,6,-88,
2017-11-09 15:16:09,SM-G900F,32.10334321,35.20864375,699,3,,1c:b9:c4:96:d2:87,44,-89,,ec:8c:a2:88:7a:17,36,-78,Ariel_University,ec:8c:a2:08:7a:1c,36,-78,
2017-11-09 15:16:16,SM-G900F,32.10335007,35.20850309,700,6,natali,d0:0f:6d:c0:fe:7f,9,-89,Ariel_University,ec:8c:a2:08:94:18,1,-71,Ariel_University,ec:8c:a2:08:78:38,1,-74,,ec:8c:a2:88:78:37,40,-82,Ariel_University,ec:8c:a2:08:78:3c,40,-83,,40:a5:ef:8a:9f:31,149,-89,
2017-11-09 15:16:28,SM-G900F,32.10336707,35.20826899,696,10,Ariel_University,ec:8c:a2:08:7a:1c,36,-71,,ec:8c:a2:88:7a:17,36,-71,Ariel_University,ec:8c:a2:08:78:3c,40,-76,Ariel_University,ec:8c:a2:09:0c:cc,44,-77,Ariel_University,ec:8c:a2:09:0c:c8,1,-78,Ariel_University,ec:8c:a2:08:7a:18,1,-81,Ariel_University,ec:8c:a2:09:03:38,1,-81,natali,d0:0f:6d:c0:fe:7f,9,-82,HOTBOX-C8A5,d4:7b:b0:79:c8:ab,6,-85,dina,a0:ab:1b:58:2c:06,6,-86,
2017-11-09 15:16:34,SM-G900F,32.10340139,35.20818205,693,10,Ariel_University,1c:b9:c4:12:90:b8,11,-88,Ariel_University,ec:8c:a2:08:7a:1c,36,-65,,ec:8c:a2:89:03:37,44,-80,Ariel_University,ec:8c:a2:09:03:3c,44,-81,,00:1a:dd:f4:f0:44,12,-84,Ariel_University,ec:8c:a2:08:a9:38,6,-87,Ariel_University,ec:8c:a2:08:a9:3c,36,-88,Ariel_University,ec:8c:a2:08:90:cc,36,-89,,ec:8c:a2:88:90:c7,36,-90,LARISA,10:be:f5:39:8f:f2,9,-90,
2017-11-09 15:16:52,SM-G900F,32.10344592,35.20789083,685,10,Egged.co.il,00:0c:42:51:cf:03,1,-59,,00:1a:dd:f4:f0:44,12,-66,Ariel_University,ec:8c:a2:09:03:38,1,-67,Afikim_Wifi,00:1a:dd:f4:f0:45,12,-68,Ariel_University,ec:8c:a2:08:90:cc,36,-75,Ariel_University,ec:8c:a2:09:8c:3c,44,-78,Ariel_University,ec:8c:a2:08:7b:8c,52,-82,Biren2809,14:ae:db:cf:86:f5,11,-87,natasha,c4:12:f5:3f:d1:75,2,-88,Ariel_University,ec:8c:a2:08:90:c8,11,-90,
